"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-0", "1906", "seminar_test/Elevator_Scheduler.java:162", "Method Call", " caller=seminar_test.Scheduler:1#schedule:9, target=seminar_test.Log#print_queues:11"
"Thread-0", "1907", "seminar_test/Elevator_Scheduler.java:315", "Method Entered", " "
"Thread-0", "1908", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:11, up=java.util.TreeSet (id=30)"
"Thread-0", "1909", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:11, action=""Floor 0, dir = down, """
"Thread-0", "1910", "seminar_test/Elevator_Scheduler.java:315", "Variable Write", " context=seminar_test.Log#print_queues:11, down=java.util.TreeSet (id=33)"
"Thread-0", "1911", "seminar_test/Elevator_Scheduler.java:316", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=316"
"Thread-0", "1912", "seminar_test/Elevator_Scheduler.java:317", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=317"
"Thread-0", "1913", "seminar_test/Elevator_Scheduler.java:319", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=319"
"Thread-0", "1914", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "1915", "seminar_test/Elevator_Scheduler.java:320", "Variable Write", " context=seminar_test.Log#print_queues:11, f=-9"
"Thread-0", "1916", "seminar_test/Elevator_Scheduler.java:321", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=321"
"Thread-0", "1917", "seminar_test/Elevator_Scheduler.java:320", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=320"
"Thread-0", "1918", "seminar_test/Elevator_Scheduler.java:322", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=322"
"Thread-0", "1919", "seminar_test/Elevator_Scheduler.java:322", "Variable Delete", " method=seminar_test.Log#print_queues:11 <name=f,type=int (id=7),value=<?>,index=4>"
"Thread-0", "1920", "seminar_test/Elevator_Scheduler.java:323", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=323"
"Thread-0", "1921", "seminar_test/Elevator_Scheduler.java:323", "Method Exit", " returner=seminar_test.Log#print_queues:11, value=<void>"
"Thread-0", "1922", "seminar_test/Elevator_Scheduler.java:162", "Method Returned", " "
"Thread-0", "1923", "seminar_test/Elevator_Scheduler.java:164", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=164"
"Thread-0", "1924", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1925", "seminar_test/Elevator_Scheduler.java:164", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-0", "1926", "seminar_test/Elevator_Scheduler.java:167", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=167"
"Thread-0", "1927", "seminar_test/Elevator_Scheduler.java:167", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1928", "seminar_test/Elevator_Scheduler.java:168", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=168"
"Thread-0", "1929", "seminar_test/Elevator_Scheduler.java:168", "Field Write", " context=seminar_test.Scheduler:1, direction=""up"""
"Thread-0", "1930", "seminar_test/Elevator_Scheduler.java:170", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=170"
"Thread-0", "1931", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1932", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1933", "seminar_test/Elevator_Scheduler.java:170", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1934", "seminar_test/Elevator_Scheduler.java:170", "Method Call", " caller=seminar_test.Scheduler:1#schedule:9, target=seminar_test.Elevator:1#go:26"
"Thread-0", "1935", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1936", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:26, floor=0"
"Thread-0", "1937", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:26, dir=""up"""
"Thread-0", "1938", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1939", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1940", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1941", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1942", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1943", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1944", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1945", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-9]"""
"Thread-0", "1946", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1947", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1948", "seminar_test/Elevator_Scheduler.java:69", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=69"
"Thread-0", "1949", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, up"
"Thread-0", "1950", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, down"
"Thread-0", "1951", "seminar_test/Elevator_Scheduler.java:69", "Field Write", " context=seminar_test.Elevator:1, state=""0-up-[]-[-9]"""
"Thread-0", "1952", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1953", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1954", "seminar_test/Elevator_Scheduler.java:72", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=72"
"Thread-0", "1955", "seminar_test/Elevator_Scheduler.java:72", "Field Write", " context=seminar_test.Elevator:1, direction=""up"""
"Thread-0", "1956", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1957", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1958", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "1959", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:26, value=<void>"
"Thread-0", "1960", "seminar_test/Elevator_Scheduler.java:170", "Method Returned", " "
"Thread-0", "1961", "seminar_test/Elevator_Scheduler.java:172", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=172"
"Thread-0", "1962", "seminar_test/Elevator_Scheduler.java:172", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1963", "seminar_test/Elevator_Scheduler.java:173", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=173"
"Thread-0", "1964", "seminar_test/Elevator_Scheduler.java:173", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1965", "seminar_test/Elevator_Scheduler.java:213", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=213"
"Thread-0", "1966", "seminar_test/Elevator_Scheduler.java:213", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1967", "seminar_test/Elevator_Scheduler.java:214", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=214"
"Thread-0", "1968", "seminar_test/Elevator_Scheduler.java:214", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1969", "seminar_test/Elevator_Scheduler.java:214", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1970", "seminar_test/Elevator_Scheduler.java:216", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=216"
"Thread-0", "1971", "seminar_test/Elevator_Scheduler.java:216", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1972", "seminar_test/Elevator_Scheduler.java:216", "Field Write", " context=seminar_test.Scheduler:1, current_floor=9"
"Thread-0", "1973", "seminar_test/Elevator_Scheduler.java:217", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=217"
"Thread-0", "1974", "seminar_test/Elevator_Scheduler.java:217", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "1975", "seminar_test/Elevator_Scheduler.java:217", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "1976", "seminar_test/Elevator_Scheduler.java:217", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "1977", "seminar_test/Elevator_Scheduler.java:217", "Method Call", " caller=seminar_test.Scheduler:1#schedule:9, target=seminar_test.Elevator:1#go:27"
"Thread-0", "1978", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "1979", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:27, floor=9"
"Thread-0", "1980", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:27, dir=""up"""
"Thread-0", "1981", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "1982", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1983", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "1984", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "1985", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "1986", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "1987", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "1988", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-9]"""
"Thread-0", "1989", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "1990", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1991", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "1992", "seminar_test/Elevator_Scheduler.java:69", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=69"
"Thread-0", "1993", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, up"
"Thread-0", "1994", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, down"
"Thread-0", "1995", "seminar_test/Elevator_Scheduler.java:69", "Field Write", " context=seminar_test.Elevator:1, state=""9-up-[]-[-9]"""
"Thread-0", "1996", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "1997", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "1998", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "1999", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "2000", "seminar_test/Elevator_Scheduler.java:74", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=74"
"Thread-0", "2001", "seminar_test/Elevator_Scheduler.java:74", "Field Write", " context=seminar_test.Elevator:1, current_floor=9"
"Thread-0", "2002", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "2003", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:27, value=<void>"
"Thread-0", "2004", "seminar_test/Elevator_Scheduler.java:217", "Method Returned", " "
"Thread-0", "2005", "seminar_test/Elevator_Scheduler.java:218", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=218"
"Thread-0", "2006", "seminar_test/Elevator_Scheduler.java:218", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "2007", "seminar_test/Elevator_Scheduler.java:218", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "2008", "seminar_test/Elevator_Scheduler.java:220", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=220"
"Thread-0", "2009", "seminar_test/Elevator_Scheduler.java:220", "Field Write", " context=seminar_test.Scheduler:1, direction=""down"""
"Thread-0", "2010", "seminar_test/Elevator_Scheduler.java:221", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=221"
"Thread-0", "2011", "seminar_test/Elevator_Scheduler.java:221", "Field Read", " context=seminar_test.Scheduler:1, elevator"
"Thread-0", "2012", "seminar_test/Elevator_Scheduler.java:221", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-0", "2013", "seminar_test/Elevator_Scheduler.java:221", "Field Read", " context=seminar_test.Scheduler:1, direction"
"Thread-0", "2014", "seminar_test/Elevator_Scheduler.java:221", "Method Call", " caller=seminar_test.Scheduler:1#schedule:9, target=seminar_test.Elevator:1#go:28"
"Thread-0", "2015", "seminar_test/Elevator_Scheduler.java:64", "Method Entered", " "
"Thread-0", "2016", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:28, floor=9"
"Thread-0", "2017", "seminar_test/Elevator_Scheduler.java:64", "Variable Write", " context=seminar_test.Elevator:1#go:28, dir=""down"""
"Thread-0", "2018", "seminar_test/Elevator_Scheduler.java:65", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=65"
"Thread-0", "2019", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "2020", "seminar_test/Elevator_Scheduler.java:65", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-0", "2021", "seminar_test/Elevator_Scheduler.java:65", "Field Write", " context=seminar_test.Elevator:1, up=""[]"""
"Thread-0", "2022", "seminar_test/Elevator_Scheduler.java:66", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=66"
"Thread-0", "2023", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Elevator:1, S"
"Thread-0", "2024", "seminar_test/Elevator_Scheduler.java:66", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-0", "2025", "seminar_test/Elevator_Scheduler.java:66", "Field Write", " context=seminar_test.Elevator:1, down=""[-9]"""
"Thread-0", "2026", "seminar_test/Elevator_Scheduler.java:68", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=68"
"Thread-0", "2027", "seminar_test/Elevator_Scheduler.java:68", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "2028", "seminar_test/Elevator_Scheduler.java:69", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=69"
"Thread-0", "2029", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, up"
"Thread-0", "2030", "seminar_test/Elevator_Scheduler.java:69", "Field Read", " context=seminar_test.Elevator:1, down"
"Thread-0", "2031", "seminar_test/Elevator_Scheduler.java:69", "Field Write", " context=seminar_test.Elevator:1, state=""9-down-[]-[-9]"""
"Thread-0", "2032", "seminar_test/Elevator_Scheduler.java:71", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=71"
"Thread-0", "2033", "seminar_test/Elevator_Scheduler.java:71", "Field Read", " context=seminar_test.Elevator:1, direction"
"Thread-0", "2034", "seminar_test/Elevator_Scheduler.java:72", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=72"
"Thread-0", "2035", "seminar_test/Elevator_Scheduler.java:72", "Field Write", " context=seminar_test.Elevator:1, direction=""down"""
"Thread-0", "2036", "seminar_test/Elevator_Scheduler.java:73", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=73"
"Thread-0", "2037", "seminar_test/Elevator_Scheduler.java:73", "Field Read", " context=seminar_test.Elevator:1, current_floor"
"Thread-0", "2038", "seminar_test/Elevator_Scheduler.java:76", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=76"
"Thread-0", "2039", "seminar_test/Elevator_Scheduler.java:76", "Method Exit", " returner=seminar_test.Elevator:1#go:28, value=<void>"
